Date,Close,High,Low,Open,Volume,SMA_20,EMA_9,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ATR_14,Target_Next_Day
2023-03-14,121.0,127.0,118.0,126.0,3851197200,122.5,124.64076461043328,51.11807439192615,3.4326705640208957,-0.5299888498071228,3.9626594138280185,5.8307098901161005,0.0
2023-03-15,121.0,125.0,119.0,124.0,3063900200,122.64999999999999,123.91261168834663,51.118074391926136,2.9274967884040137,-0.8281301003392039,3.7556268887432176,5.842802040822094,0.0
2023-03-16,117.0,121.0,116.0,121.0,2961356000,122.45,122.53008935067731,45.67117479152554,2.179255262910388,-1.2610973006662638,3.440352563576652,5.782601895049087,0.0
2023-03-17,116.0,121.0,113.0,119.0,58034016600,121.99999999999999,121.22407148054187,44.39750131384818,1.4884192499121411,-1.5615466509316085,3.0499659008437496,5.940987473974152,0.0
2023-03-20,108.0,116.0,108.0,115.0,2667209800,121.3,118.57925718443349,35.796785113498736,0.2920272824643604,-2.2063508947035113,2.4983781771678717,6.088059797261713,1.0
2023-03-21,110.0,111.0,103.0,105.0,4671194300,120.75,116.86340574754679,38.9793523911109,-0.48910063827068484,-2.3899830523508454,1.9008824140801603,6.224626954600162,1.0
2023-03-24,115.0,115.0,111.0,112.0,3269322300,120.7,116.49072459803745,46.164187152712074,-0.6966612526554457,-2.078034933388485,1.3813736807330392,6.137153600700151,0.0
2023-03-27,115.0,117.0,113.0,115.0,1562022400,120.65,116.19257967842996,46.16418715271208,-0.851340808054843,-1.786171591030306,0.9348307829754628,5.984499772078712,1.0
2023-03-28,118.0,118.0,115.0,116.0,1526839400,120.55000000000001,116.55406374274398,50.24109941582931,-0.7235103650423298,-1.3266729184142343,0.6031625533719044,5.771321216930232,0.0
2023-03-29,116.0,119.0,115.0,118.0,2192202900,120.45000000000002,116.4432509941952,47.65038280926404,-0.774657335730069,-1.1022559112815786,0.32759857555150973,5.644798272863787,0.0
2023-03-30,112.0,118.0,112.0,117.0,2525410300,120.15000000000002,115.55460079535617,42.88714179035552,-1.1249900639243862,-1.1620709115807166,0.03708084765633057,5.670169824802088,0.0
2023-03-31,109.0,113.0,109.0,113.0,3043461400,119.5,114.24368063628494,39.683171475156335,-1.6259631123510019,-1.330435168005866,-0.29552794434513596,5.550871980173368,1.0
2023-04-03,110.0,112.0,108.0,110.0,2344341500,118.94999999999999,113.39494450902795,41.258495421793675,-1.9201617900373833,-1.2997070765537977,-0.6204547134835855,5.440095410160985,0.0
2023-04-04,110.0,111.0,108.0,111.0,1524521400,118.25,112.71595560722237,41.25849542179367,-2.1287771438938137,-1.2066579443281824,-0.9221191995656313,5.265802880863772,0.0
2023-04-05,107.0,111.0,106.0,110.0,1998405100,117.2,111.57276448577791,37.82163208093336,-2.5072788924263847,-1.2681277542886025,-1.2391511381377822,5.246816960802073,0.0
2023-04-06,101.0,107.0,100.0,107.0,7189254300,115.8,109.45821158862233,32.068074765489634,-3.2538853462063173,-1.611787366454828,-1.6420979797514894,5.3720443207447826,0.0
2023-04-10,94.0,101.0,94.0,100.0,3935236200,114.0,106.36656927089787,26.922409044988722,-4.3601566664474944,-2.174446949356804,-2.1857097170906905,5.4883268692630125,1.0
2023-04-11,99.0,100.0,89.0,92.0,5972809700,112.5,104.8932554167183,34.95143809780511,-4.778344661890628,-2.07410795583995,-2.7042367060506782,5.882017807172797,0.0
2023-04-12,93.0,99.0,93.0,99.0,4216335000,110.90000000000002,102.51460433337465,30.605844538342517,-5.530163237672099,-2.2607412252971364,-3.2694220123749624,5.890445106660455,0.0
2023-04-13,91.0,93.0,89.0,89.0,5114014300,109.15000000000002,100.21168346669972,29.298203693376518,-6.215717241629974,-2.357036183404009,-3.858681058225965,5.755413313327566,1.0
2023-04-14,92.0,97.0,92.0,92.0,3840963100,107.7,98.5693467733598,30.888181698479997,-6.602225737703748,-2.1948357435822254,-4.407389994121522,5.772883790947025,0.0
2023-04-17,92.0,94.0,92.0,93.0,1182628900,106.24999999999999,97.25547741868785,30.888181698479997,-6.829806744739287,-1.9379334004942113,-4.8918733442450755,5.503392091593667,1.0
2023-04-18,95.0,95.0,92.0,93.0,956749500,105.14999999999999,96.80438193495029,35.90336188769167,-6.690962157718815,-1.4392710507789914,-5.251691106939823,5.324578370765548,0.0
2023-04-26,95.0,96.0,92.0,94.0,1838524300,104.1,96.44350554796023,35.90336188769167,-6.505930505121938,-1.0033915185456923,-5.502538986576246,5.22996562999658,1.0
2023-04-27,99.0,104.0,95.0,95.0,5844603100,103.64999999999999,96.95480443836819,42.37016584251706,-5.967732708869434,-0.3721549778345503,-5.595577731034884,5.499253799282538,1.0
2023-04-28,104.0,105.0,101.0,101.0,2867792700,103.35,98.36384355069455,49.261268864227404,-5.079199019966538,0.4131029688546768,-5.492301988821215,5.535021385048072,0.0
2023-05-02,103.0,106.0,102.0,104.0,1548215600,102.75000000000001,99.29107484055564,48.02441570819976,-4.40494386176664,0.8698865016436601,-5.2748303634103,5.425377000401781,0.0
2023-05-03,100.0,103.0,98.0,103.0,1867045500,102.00000000000003,99.43285987244451,44.42105794885602,-4.065798722302148,0.967225312886522,-5.03302403518867,5.394992928944511,1.0
2023-05-04,109.0,110.0,98.0,99.0,3535125100,101.55000000000001,101.3462878979556,55.265230823973894,-3.0358041119262396,1.5977759386099448,-4.633580050536184,5.866779148305617,0.0
2023-05-05,106.0,110.0,104.0,109.0,3105323400,101.05000000000001,102.2770303183645,51.64779083467613,-2.4335484586468112,1.7600252735114985,-4.19357373215831,5.876294923426645,0.0
